b	072	34	7	2	4	3	0.625	2	7	9	15	15	18	11	1	1	0
b	073	30	6	0	5	4	0.5714285714285714	1	6	5	14	12	15	9	1	1	1
b	074	35	4	0	6	6	0.5	1	5	5	15	11	13	4	1	1	0
b	075	39	6	0	8	4	0.7333333333333333	1	10	10	14	15	15	14	1	1	1
b	076	24	6	0	3	3	0.4166666666666667	1	4	4	13	11	13	5	1	1	0
b	077	42	6	0	9	5	0.6666666666666666	2	10	9	17	16	16	11	1	1	1
b	078	36	8	0	5	3	0.625	1	10	10	17	14	18	14	1	1	1
b	079	29	6	0	4	4	0.5833333333333334	1	8	8	13	11	12	8	1	1	0
b	080	35	5	0	4	3	0.6428571428571429	1	9	10	16	14	17	12	1	1	1
b	081	34	6	0	3	3	0.6428571428571429	1	11	12	17	14	17	13	1	1	0
b	082	30	4	0	6	3	0.7272727272727273	1	7	8	12	9	10	8	1	1	0
b	083	29	6	0	4	3	0.5833333333333334	1	6	7	13	10	10	7	1	1	0
b	084	33	5	0	3	4	0.6428571428571429	1	9	8	15	13	16	12	1	1	0
b	085	30	6	0	3	3	0.4666666666666667	1	5	6	17	14	18	9	1	1	1
b	086	28	6	0	3	4	0.46153846153846156	1	6	6	13	12	13	5	1	1	0
b	087	30	5	0	5	5	0.7272727272727273	1	8	8	11	9	10	8	1	1	0
b	088	39	7	0	7	6	0.5333333333333333	1	7	5	15	15	15	6	1	1	0
b	089	33	4	0	6	6	0.5384615384615384	1	5	6	14	12	13	5	1	1	0
b	090	23	6	0	2	2	0.5	1	5	6	13	10	14	8	1	1	1
b	091	26	5	1	3	4	0.5833333333333334	2	5	6	13	10	14	7	1	1	0
b	092	21	6	0	3	3	0.45454545454545453	1	3	5	11	8	11	5	1	1	0
b	093	84	0	0	11	10	0.5882352941176471	0	8	10	20	16	0	0	1	1	0
b	094	45	7	0	9	7	0.5294117647058824	1	7	6	19	18	17	7	1	1	0
b	095	19	5	0	2	2	0.4	1	3	4	11	10	11	4	1	1	0
b	096	28	6	0	4	3	0.5384615384615384	1	5	7	13	12	13	7	1	1	0
b	097	41	6	0	5	6	0.7333333333333333	1	12	12	15	13	14	12	1	1	0
b	098	34	9	0	6	4	0.5	1	7	8	16	14	15	9	1	1	0
b	099	37	6	0	7	4	0.5	1	6	6	16	13	9	6	1	1	0
c	000	30	5	0	5	5	0.8333333333333334	2	11	11	9	9	11	14	1	0	0
c	001	32	7	0	4	5	0.9166666666666666	0	14	14	8	8	10	14	1	0	0
c	002	36	7	1	4	5	0.9285714285714286	2	18	17	8	7	7	18	1	0	0
c	003	27	3	0	4	6	0.9	2	10	10	5	4	3	10	1	0	0
c	004	28	6	1	4	4	0.9090909090909091	2	14	14	8	6	6	14	1	0	0
c	005	25	5	1	3	3	0.8333333333333334	2	11	10	5	4	5	14	1	0	1
c	006	34	5	0	3	5	1.0833333333333333	0	13	15	4	7	9	15	1	0	2
c	007	42	5	0	6	7	1.0	1	15	16	9	8	8	15	1	0	0
c	008	21	4	3	2	1	1.375	2	13	13	3	3	4	17	1	0	2
c	009	30	4	0	5	5	0.8333333333333334	2	12	12	6	5	4	12	1	0	0
c	010	25	9	1	3	3	0.8333333333333334	1	12	12	7	7	9	14	1	0	0
c	011	18	3	1	2	3	0.875	2	8	7	4	3	3	8	1	0	0
c	012	42	7	2	6	7	1.0	0	17	17	9	9	9	17	1	0	0
c	013	30	0	0	4	5	1.1	1	10	9	2	3	0	8	1	0	0
c	014	34	8	2	6	4	1.0	1	13	14	7	6	10	19	1	0	2
c	015	23	3	0	3	4	0.8888888888888888	2	10	10	5	3	3	10	1	0	0
c	016	24	6	0	4	4	0.8181818181818182	1	8	9	6	5	8	12	1	0	0
c	017	35	7	1	3	4	0.8571428571428571	2	16	16	9	7	7	16	1	0	0
c	018	31	5	0	4	4	0.7692307692307693	2	12	12	7	5	5	12	1	0	0
c	019	27	6	0	2	2	0.7692307692307693	2	10	10	9	9	16	17	1	0	4
c	020	33	5	1	6	6	1.0	0	13	11	8	6	7	12	1	0	0
c	021	23	8	1	3	1	0.9090909090909091	2	12	12	6	6	9	17	1	0	3
c	022	25	4	0	4	4	1.0	0	11	11	5	5	6	15	1	0	0
c	023	62	0	0	9	11	0.8461538461538461	0	9	9	6	7	0	0	1	0	0
c	024	25	6	0	2	2	0.8333333333333334	2	10	10	7	7	12	14	1	0	3
c	025	13	3	1	2	2	0.7142857142857143	2	5	5	5	3	3	6	1	0	0
c	026	32	6	0	5	4	1.0	0	11	11	4	6	11	18	1	0	5
c	027	21	4	0	3	3	0.6	2	6	7	9	10	11	7	1	0	0
c	028	42	5	0	8	7	0.8571428571428571	0	13	13	12	10	11	13	1	0	0
c	029	35	6	0	3	6	0.7857142857142857	2	13	13	8	6	6	13	1	0	0
c	030	31	3	0	6	7	0.9090909090909091	0	7	8	5	6	8	7	1	0	1
c	031	24	8	0	4	3	0.75	1	9	10	7	6	9	14	1	0	1
c	032	30	6	0	6	5	0.9166666666666666	1	11	13	7	7	9	16	1	0	1
c	033	23	6	0	2	2	0.75	2	8	8	6	6	11	14	1	0	2
c	034	25	6	0	4	2	0.9090909090909091	1	12	11	6	7	9	17	1	0	2
c	035	28	5	1	3	2	1.0	1	12	11	6	7	14	17	1	0	3
c	036	28	6	1	5	5	0.75	1	7	8	7	5	7	8	1	0	0
c	037	27	8	0	3	3	0.8461538461538461	2	13	13	6	6	8	18	1	0	1
c	038	23	7	0	4	4	0.8181818181818182	1	9	10	5	6	8	13	1	0	1
c	039	55	1	0	8	11	1.0714285714285714	0	17	17	8	7	2	13	1	1	0
c	040	40	6	0	6	6	0.8571428571428571	0	12	12	9	9	9	11	1	0	0
c	041	32	2	0	7	8	1.2222222222222223	1	10	11	5	5	5	9	1	0	0
c	042	26	5	0	4	3	0.9090909090909091	2	10	10	7	5	11	15	1	0	2
c	043	32	2	0	6	6	1.0	0	10	10	5	7	5	9	1	0	0
c	044	24	5	0	4	4	0.7272727272727273	1	7	8	7	8	11	9	1	0	1
c	045	18	4	0	3	3	0.6666666666666666	2	7	6	5	4	4	7	1	0	0
c	046	21	2	0	3	3	1.1428571428571428	1	9	10	4	3	3	9	1	0	0
c	047	26	3	1	5	5	1.1111111111111112	0	10	11	5	6	8	12	1	0	1
c	048	20	5	1	2	2	1.0	2	10	10	4	4	7	14	1	0	2
c	049	22	8	2	3	2	1.0	2	11	11	4	4	9	17	1	0	3
c	050	21	5	0	3	3	0.7777777777777778	1	7	8	7	6	7	7	1	0	0
c	051	35	8	1	3	5	0.9285714285714286	1	17	16	8	8	8	18	1	0	0
c	052	28	8	1	4	3	0.7857142857142857	2	11	10	8	7	11	17	1	0	2
c	053	8	1	0	1	2	0.75	1	3	3	3	2	1	3	1	0	0
c	054	32	6	0	5	6	0.7857142857142857	1	10	9	7	8	12	15	1	0	3
c	055	29	5	1	4	5	0.8333333333333334	2	12	12	7	5	5	12	1	0	0
c	056	37	5	0	4	6	0.9230769230769231	1	14	14	7	5	5	14	1	0	0
c	057	18	6	1	3	1	0.8	2	7	7	5	5	8	13	1	0	2
c	058	33	5	1	6	8	0.8461538461538461	1	9	8	7	7	9	8	1	0	0
c	059	28	5	1	3	5	0.75	2	9	9	7	5	5	9	1	0	0
c	060	20	7	3	2	2	1.1111111111111112	2	11	12	5	4	7	14	1	0	2
c	061	33	4	0	6	6	0.8333333333333334	0	9	9	7	7	8	9	1	0	0
c	062	24	5	0	3	5	0.6666666666666666	1	8	7	6	5	5	7	1	0	0
c	063	23	3	0	4	5	0.6666666666666666	0	5	6	7	7	7	4	1	0	0
c	064	27	5	0	3	3	0.8181818181818182	1	10	11	7	6	6	10	1	0	0
c	065	28	6	2	3	3	1.1818181818181819	2	15	14	4	4	6	18	1	0	2
c	066	20	8	0	2	1	0.7	2	11	11	8	8	8	12	1	0	0
c	067	35	6	0	5	5	0.75	1	8	9	9	9	14	16	1	0	1
c	068	24	10	2	3	2	0.8461538461538461	2	11	11	6	6	10	17	1	0	3
c	069	52	0	0	8	9	0.8333333333333334	0	10	10	6	6	0	2	1	0	0
c	070	42	7	1	3	5	1.0	2	21	21	9	8	7	21	1	0	0
c	071	23	6	1	3	3	0.8181818181818182	2	9	10	7	6	8	13	1	0	0
c	072	23	3	0	4	2	1.0	2	10	11	5	4	5	14	1	0	0
c	073	28	2	0	5	6	0.8	0	7	6	6	7	7	6	1	0	0
c	074	23	5	0	4	2	1.0	2	10	11	6	5	8	15	1	0	1
c	075	25	6	1	2	1	0.9090909090909091	2	14	14	8	6	6	17	1	0	0
c	076	23	5	0	3	3	0.7272727272727273	2	8	6	7	6	10	12	1	0	2
c	077	30	7	0	2	3	0.9230769230769231	2	16	16	6	6	7	19	1	0	0
c	078	17	5	1	2	0	1.0	2	7	7	2	2	9	15	1	0	6
c	079	23	7	1	2	1	0.8333333333333334	2	11	12	6	5	7	17	1	0	2
c	080	19	7	1	2	3	0.6363636363636364	2	6	7	7	7	10	9	1	0	0
c	081	21	5	1	2	2	0.8888888888888888	2	10	11	6	5	5	11	1	0	0
c	082	28	5	0	5	4	0.8333333333333334	0	9	9	7	9	12	12	1	0	2
c	083	30	8	0	4	4	0.7857142857142857	1	12	12	6	6	8	16	1	0	2
c	084	21	9	0	2	3	0.6666666666666666	1	8	9	6	7	11	11	1	0	2
c	085	41	2	0	7	8	0.8	2	8	9	10	11	12	10	1	0	0
c	086	46	0	0	6	9	0.9	0	10	10	6	6	0	0	1	0	0
c	087	26	3	2	4	5	1.1111111111111112	1	10	10	5	3	3	11	1	0	0
c	088	28	11	1	2	3	0.8461538461538461	2	16	15	9	8	11	16	1	0	0
c	089	39	3	1	3	8	0.9333333333333333	2	15	13	5	4	4	16	1	0	0
c	090	33	1	0	2	7	0.8461538461538461	2	10	10	3	2	1	10	1	0	0
c	091	37	6	0	4	5	0.9285714285714286	0	14	13	6	8	10	16	1	0	2
c	092	33	8	0	6	3	0.9285714285714286	2	15	15	8	8	12	22	1	0	3
c	093	21	3	1	3	4	1.0	2	10	10	5	3	3	10	1	0	0
c	094	30	8	0	4	2	1.0	2	16	16	3	3	8	24	1	0	4
c	095	30	7	0	4	2	0.9285714285714286	2	12	12	7	7	13	21	1	0	4
c	096	45	4	0	7	10	0.9285714285714286	1	14	14	10	10	10	13	1	0	0
c	097	31	4	0	4	7	0.8181818181818182	0	10	10	6	6	4	7	1	0	0
c	098	32	5	0	3	2	1.2727272727272727	2	21	21	6	4	5	25	1	0	0
c	099	28	5	1	4	6	0.8333333333333334	0	10	10	6	6	6	10	1	0	0
d	000	43	1	1	8	6	0.5333333333333333	0	1	4	16	13	10	2	1	1	0
d	001	41	5	0	7	8	0.9166666666666666	2	8	9	9	12	8	8	1	1	0
d	002	42	0	0	7	7	0.6428571428571429	1	7	5	15	16	11	7	1	1	1
d	003	36	8	0	6	5	0.5333333333333333	1	6	8	14	14	12	7	1	1	0
d	004	48	7	1	8	6	0.6875	1	7	9	15	16	13	8	1	1	0
d	005	40	5	0	7	6	0.6	2	5	9	14	18	18	9	1	1	0
d	006	26	6	0	4	3	0.5	1	5	6	11	12	12	6	1	1	0
d	007	31	4	1	6	6	0.5833333333333334	1	3	4	9	12	10	3	1	1	0
d	008	25	7	0	4	3	0.5	1	5	6	10	12	11	6	1	1	0
d	009	33	6	0	5	5	0.6153846153846154	1	8	8	11	13	12	8	1	1	0
d	010	34	6	0	7	5	0.5333333333333333	1	5	7	12	17	15	8	1	1	1
d	011	33	5	0	4	5	0.5714285714285714	1	5	8	10	13	12	7	1	1	0
d	012	31	7	2	5	4	0.6428571428571429	2	6	6	11	14	15	10	1	1	1
d	013	43	2	4	6	5	0.8571428571428571	2	9	13	12	12	8	11	1	1	0
d	014	33	7	0	2	2	0.5714285714285714	1	11	12	16	17	17	12	1	1	0
d	015	38	0	0	6	5	0.4166666666666667	0	4	5	11	12	2	0	1	1	0
d	016	30	7	0	3	3	0.4666666666666667	1	7	6	15	16	17	9	1	1	0
d	017	26	7	0	4	3	0.5384615384615384	1	7	5	11	12	13	9	1	1	0
d	018	51	5	1	9	7	0.5882352941176471	0	7	10	15	19	11	9	1	1	0
d	019	61	0	0	8	9	0.6428571428571429	0	7	7	9	13	0	0	1	1	0
d	020	27	6	0	4	4	0.5	1	5	5	10	12	11	5	1	1	0
d	021	29	5	1	4	4	0.6153846153846154	1	3	6	12	14	17	6	1	1	1
d	022	27	6	1	5	4	0.5833333333333334	1	3	5	10	10	11	4	1	1	0
d	023	38	5	0	8	6	0.6153846153846154	1	8	6	13	14	10	7	1	1	0
d	024	40	6	0	9	5	0.625	1	8	8	16	18	20	10	1	1	1
d	025	51	4	0	8	9	0.8666666666666667	2	11	13	12	14	12	12	1	1	0
d	026	27	6	1	5	3	0.7272727272727273	1	3	6	9	9	9	5	1	1	0
d	027	45	9	1	6	5	0.6666666666666666	1	8	11	17	17	18	11	1	2	0
d	028	24	6	0	5	3	0.5833333333333334	1	5	4	8	10	11	8	1	1	1
d	029	33	0	0	5	6	1.0	0	9	9	7	8	4	8	1	1	0
d	030	22	6	0	3	3	0.6363636363636364	1	7	6	9	9	11	9	1	1	0
d	031	26	6	0	5	4	0.5	1	5	5	10	12	11	5	1	1	0
d	032	20	8	0	2	2	0.3333333333333333	1	3	4	11	12	12	4	1	1	0
d	033	30	5	0	5	3	0.75	1	8	9	9	11	11	11	1	1	0
d	034	32	4	0	6	5	0.6923076923076923	0	7	6	10	10	11	12	1	1	1
d	035	39	6	0	8	9	0.6428571428571429	1	5	6	12	14	13	4	1	1	0
d	036	44	6	0	9	8	0.6	2	6	8	14	16	13	6	1	1	0
d	037	27	5	0	6	5	0.5833333333333334	1	5	5	9	11	11	7	1	1	0
d	038	31	4	1	6	7	0.9	1	6	9	7	8	7	8	1	1	0
d	039	30	7	0	3	3	0.5714285714285714	1	9	7	13	14	16	11	1	1	1
